symbol,conf,only_side,test_volume_usd,sigma,vlt_score,leverage,liquidation_p
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.40110290124861786,5,100,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,3,0.0422364597598156
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,5,0.8446850008223332
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,7,0.9862378628329943
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,10,0.9989993865601617
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,12,0.9999805585620474
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,15,0.9997119481500375
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,17,0.9999892192088152
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,20,0.9994284326602009
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,25,0.9999999966926553
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,30,0.999999999709923
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,35,0.999999999987932
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,40,0.9999999995922694
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,45,0.9999999999999561
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,50,0.9999999999968338
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,75,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.47132348149834147,6,100,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,3,0.07159628342387792
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,5,0.847744422094946
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,7,0.99651362638103
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,10,0.9999397194404499
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,12,0.9999967406629288
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,15,0.9976366277499082
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,17,0.9994461779552636
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,20,0.9999999999452325
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,25,0.9999999996701534
