symbol,conf,only_side,test_volume_usd,target_perc,average_pnl_pct,average_position_duration_s,positions_per_year,cost_per_year_pct,cost_per_year_usd,avg_chases_per_position,avg_turnover_per_usd,avg_turnover_per_year,avg_pos_pnl_pct,avg_neg_pnl_pct,positive_share,negative_share,zero_share,avg_pos_duration_s,avg_neg_duration_s,avg_zero_duration_s,avg_chases_pos,avg_chases_neg,avg_chases_zero
ETHUSDC,Current,0,100000,2.0,-1.4370148937071043,42642.43364283956,739.5450331033221,-1062.7372271365873,-1062737.2271365873,79.04311085432943,58455.940033354615,5845594003.335462,1.0726704873878592,-3.486884881683116,0.44957672888040395,0.5504232711195961,0.0,18212.666064144112,62596.2683944085,0.0,22.130500860469795,125.52840022271106,0.0
ETHUSDC,Current,0,100000,3.0,-1.9208084954320648,84290.63482390215,374.1340905295613,-718.6399395199306,-718639.9395199306,112.17988371275645,41970.31876858408,4197031876.8584085,1.6230055098615783,-4.822122562263678,0.4501561542864603,0.5498438457135397,0.0,39435.638911705,121013.33822011178,0.0,32.27639592210052,177.59672352704825,0.0
ETHUSDC,Current,0,250000,0.5,-0.38402998492535767,3266.715001363404,9653.734711120516,-3707.323595585014,-9268308.988962537,15.943566027747536,153914.95678110825,38478739195.27706,0.232211644250611,-0.7650366757321011,0.38205799214918545,0.6179420078508145,0.0,1389.3952368073622,4427.414566623293,0.0,5.734957712971072,22.255291636022726,0.0
ETHUSDC,Current,0,250000,1.0,-0.7331364341315655,12038.278495301965,2619.643665189103,-1920.5562153920837,-4801390.538480209,30.846759599896593,80807.51837748026,20201879594.370064,0.4993873834260287,-1.6178652819659605,0.4178664465965359,0.5821335534034641,0.0,5103.004378130466,17016.549090721208,0.0,9.538196138150928,46.142448439301425,0.0
ETHUSDC,Current,0,250000,1.5,-1.0800529788295348,24509.056845413703,1286.7080197703008,-1389.7128296367653,-3474282.074091913,45.46083573169142,58494.821921427596,14623705480.3569,0.7734822333901373,-2.485297990302912,0.4312180984948005,0.5687819015051995,0.0,10787.856499482577,34911.69080155854,0.0,13.397532644210086,69.7694091097418,0.0
ETHUSDC,Current,0,250000,2.0,-1.618168531366278,42676.41799249172,738.9561140194168,-1195.7555297669314,-2989388.824417329,62.94908101226487,46516.6082859167,11629152071.479176,1.0477389616797192,-3.6309542497353338,0.43020254319267415,0.5697974568073259,0.0,18184.00975232725,61168.42105068525,0.0,17.219652573079657,97.47523794444152,0.0
ETHUSDC,Current,0,250000,3.0,-2.1771742260059233,84099.34260546806,374.9850952812271,-816.407884582663,-2041019.7114566574,89.23149539804058,33460.48080392062,8365120200.980155,1.593531625127857,-5.031679548360104,0.4308549942946762,0.5691450057053238,0.0,39014.57371832745,118229.48105335441,0.0,25.109003301716193,137.7735992369109,0.0
ETHUSDC,Current,0,500000,0.5,-0.4258463435450198,3283.8954798019113,9603.228907243507,-4089.4999163754837,-20447499.581877418,13.075604084318167,125568.01912219549,62784009561.09775,0.22210842126998961,-0.7685215222066504,0.3459164352119255,0.6540835647880745,0.0,1397.205838819276,4281.6838207632645,0.0,4.817301409841302,17.443062274437533,0.0
ETHUSDC,Current,0,500000,1.0,-0.7945939789443612,12025.462366480217,2622.4355487489174,-2083.771497205542,-10418857.48602771,25.014386795995932,65598.61716397527,32799308581.987637,0.481455778687285,-1.6358961818425601,0.39733696550273667,0.6026630344972633,0.0,5028.381087350499,16638.652297972578,0.0,7.798908591377116,36.364586622351474,0.0
ETHUSDC,Current,0,500000,1.5,-1.1668225797131724,24572.414869211563,1283.3903451432273,-1497.488833298999,-7487444.166494995,36.75264646627043,47167.991633273814,23583995816.636906,0.75378819793071,-2.518986499825899,0.41315521078783557,0.5868447892121644,0.0,10591.899692462972,34415.090140345026,0.0,10.84488167911083,54.9924403921065,0.0
ETHUSDC,Current,0,500000,2.0,-1.7229707961993048,42587.69796514162,740.495530559376,-1275.8521738699146,-6379260.869349573,50.666512299847476,37518.325907068705,18759162953.53435,1.029422029246129,-3.687239269972484,0.41645315386512705,0.583546846134873,0.0,18081.780892376686,60076.553437340415,0.0,13.825196717150352,76.95862949416879,0.0
ETHUSDC,Current,0,500000,3.0,-2.3637399148166756,84170.50549423497,374.66805996739527,-885.61784815186,-4428089.2407593,72.1476693573518,27031.42730928809,13515713654.644045,1.5785950682867198,-5.181547687867324,0.4168266669347299,0.5831733330652701,0.0,38246.6408482594,116994.86550488247,0.0,19.884265232542717,109.5032535530523,0.0
ETHUSDC,Current,0,100,0.5,-0.14394374610077987,3250.28644765047,9702.52945637957,-1396.6184366044386,-1396.6184366044386,22.27009598080384,216076.26225014956,21607626.225014955,0.2665819309530948,-0.583043437519399,0.5167916416716657,0.4831733653269346,3.499300139972006e-05,1555.4781071881137,5063.167761955015,1158.983,9.527563625107614,35.90005586938978,10.857142857142858
ETHUSDC,Current,0,100,1.0,-0.2671499857631981,11912.84279064883,2647.2270770461832,-707.2066759448404,-707.2066759448404,42.903525613711444,113575.3747053614,11357537.47053614,0.5389540043728768,-1.1917175534101798,0.5342109352676669,0.4657690128983422,2.005183399086639e-05,5750.153111536512,18981.446565292266,3914.3005000000003,16.39748137304581,73.30550084487639,19.0
ETHUSDC,Current,0,100,1.5,-0.39607057906570536,24474.440123662498,1288.5279434649951,-510.34800871052306,-510.34800871052306,63.1506233312589,81371.34280955957,8137134.280955957,0.8196825788925276,-1.8201462017784746,0.5394575713167246,0.46054242868327544,0.0,12073.279282478043,39000.57211984003,0.0,23.122748585888658,110.03737849265507,0.0
ETHUSDC,Current,0,100,2.0,-0.6449139400184983,42275.88554346296,745.9571714370949,-481.0781785165513,-481.07817851655125,86.68681130861418,64664.648564675,6466464.8564675,1.1026901294377314,-2.675950563133809,0.5375010053888845,0.4624939676666935,5.0269444221024695e-06,20212.06524466911,67918.44758173103,1562.307,29.647787213347797,152.9770550960295,26.0
ETHUSDC,Current,0,100,3.0,-0.8384566708686558,84217.34139080517,374.45969534539466,-313.9682295337907,-313.9682295337907,123.68493109405763,46315.02161629695,4631502.161629695,1.652564312860281,-3.703878309988442,0.5349451564948371,0.46504982120615534,5.022299007593716e-06,43233.27869594608,131361.79366704106,25823.799,43.41085678877894,216.02393166085295,122.0
ETHUSDC,Current,0,500,0.5,-0.15302728937622512,3250.1191618698726,9703.028851981098,-1484.8282039579728,-7424.141019789864,21.765293696095576,211189.2727050577,105594636.35252884,0.2680119359433389,-0.595288030169137,0.5122805610820725,0.4877044045644297,1.5034353497742341e-05,1554.3008720236348,5031.46306551717,953.8556666666667,9.267339711608068,34.89340101522843,10.0
ETHUSDC,Current,0,500,1.0,-0.2876027200240389,11889.928846963967,2652.328740222239,-762.8169600858485,-3814.0848004292425,42.06901870445952,111580.86738278494,55790433.691392474,0.543079604983822,-1.221878120852931,0.5293437163532564,0.4706512757593209,5.007887422690738e-06,5715.961251688709,18833.899208891064,4390.13,16.016272161359293,71.37085824945203,24.0
ETHUSDC,Current,0,500,1.5,-0.4261795783899486,24487.00294220673,1287.8668767439624,-548.8625625531217,-2744.3128127656087,61.88550872450851,79700.29683674402,39850148.41837201,0.8270209051812444,-1.8656541887212055,0.534589046257731,0.46541095374226904,0.0,12039.46604267737,38784.72590268152,0.0,22.519534223659107,107.10279163158236,0.0
ETHUSDC,Current,0,500,2.0,-0.7035151409643777,42917.32616304665,734.8081257483748,-516.9486421676381,-2584.7432108381904,85.66482228549009,62947.20750616858,31473603.75308429,1.1102263648662807,-2.7321000616348603,0.5279574652166478,0.4720425347833523,0.0,20065.093590011336,68476.4779232548,0.0,28.928057622500216,149.1222360751468,0.0
ETHUSDC,Current,0,500,3.0,-0.8698463103858857,84316.53404133153,374.01916905812584,-325.3391942188056,-1626.695971094028,120.7476551000005,45161.937626219355,22580968.813109677,1.6732298177746272,-3.756667636037931,0.5316530100628488,0.4683469899371512,0.0,42877.71918000472,131356.5943551982,0.0,42.06525868178597,210.06547670127864,0.0
ETHUSDC,Current,0,5000,0.5,-0.17725367827529262,3264.3449398320454,9660.743757558466,-1712.4023659023098,-85620.11829511549,20.31161045695473,196225.2639279847,981126319.6399235,0.2627346047048627,-0.6100321531398345,0.49586607584439457,0.5041289284768675,4.995678737891724e-06,1527.0795754037415,4973.162817674631,548.646,8.54874620941174,31.881779354493474,10.0
ETHUSDC,Current,0,5000,1.0,-0.3391331051983956,12068.834903559058,2613.011135871959,-886.1585804262444,-44307.92902131222,39.410778634652964,102980.80344573288,514904017.2286644,0.5391444924480957,-1.2750515804670581,0.515886066143212,0.484113933856788,0.0,5685.186764704173,18871.43837287068,0.0,14.55999379959116,65.89250686543743,0.0
ETHUSDC,Current,0,5000,1.5,-0.5039990018512521,24705.25911915674,1276.4893437424676,-643.3493551199635,-32167.46775599818,57.89107411498343,73897.33920558175,369486696.02790874,0.8222470665442904,-1.9410210747724705,0.5200443820252798,0.47995561797472025,0.0,11775.204647259516,38715.30908120379,0.0,20.477823375075683,98.42930334270541,0.0
